Order ID,Order Date,Order Year,Sales person,Clubs,City,Product Category,Brand,Product Name,Quantity,Unit price,Unit cost,Sales,Cost
INV40164,17-Jan-25,2025,Perveen Akhtar,Arabian Sea Country Club,Karachi,Balls,Titleist,Titleist Velocity,2,"4,890","1,733","9,780","3,466"
INV40165,17-Jan-25,2025,Gulraiz Ansari,Islamabad Golf Club,Islamabad,Balls,Titleist,Titleist Velocity,5,"5,040","1,733","25,200","8,664"
INV40166,17-Jan-25,2025,Mohammad Aslam,Airmen Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,340","3,557","22,020","10,672"
INV40167,17-Jan-25,2025,Tasneem Rizvi,Arabian Sea Country Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"93,350","45,011","186,700","90,023"
INV40168,17-Jan-25,2025,Imran Khan,Airmen Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"78,820","27,088","157,640","54,175"
INV40169,17-Jan-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"101,830","46,168","101,830","46,168"
INV40170,18-Jan-25,2025,Omais Farooqi,SRC Golf Club,Hyderabad,Balls,Callaway,Chrome Tour,4,"4,570","1,625","18,280","6,498"
INV40171,18-Jan-25,2025,Laiba Khan,SRC Golf Club,Hyderabad,Bags,Wilson,Talus Stand Bag,1,"66,210","23,936","66,210","23,936"
INV40172,18-Jan-25,2025,Fatima Raza,Islamabad Golf Club,Islamabad,Balls,Titleist,Titleist Velocity,1,"4,590","1,733","4,590","1,733"
INV40173,18-Jan-25,2025,Gulraiz Ansari,Gujranwala Golf & Country Club,Gujranwala,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"73,800","27,088","147,600","54,175"
INV40174,18-Jan-25,2025,Chaudhry Kamil,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,5,"3,930","1,625","19,650","8,123"
INV40175,18-Jan-25,2025,Bisma Siddiqui,Multan Golf Club,Multan,Irons,Callaway,Elyte X Irons,3,"103,680","48,006","311,040","144,018"
INV40176,18-Jan-25,2025,Chaudhry Kamil,Arabian Sea Country Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"84,140","27,088","168,280","54,175"
INV40177,18-Jan-25,2025,Ehsan Malik,SRC Golf Club,Hyderabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"88,780","46,168","177,560","92,337"
INV40178,18-Jan-25,2025,Ali Khan,Rawalpindi Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,270","3,557","7,270","3,557"
INV40179,18-Jan-25,2025,Laiba Khan,Lahore Garrison Golf Club,Lahore,Balls,Callaway,Chrome Tour,5,"3,910","1,625","19,550","8,123"
INV40180,19-Jan-25,2025,Mohammad Aslam,Karachi Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"42,240","18,235","42,240","18,235"
INV40181,19-Jan-25,2025,Qasim Jafri,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,480","3,557","37,400","17,787"
INV40182,19-Jan-25,2025,Laiba Khan,Gujranwala Golf & Country Club,Gujranwala,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"84,400","27,088","84,400","27,088"
INV40183,19-Jan-25,2025,Ehsan Malik,Lahore Gymkhana Golf Club,Lahore,Balls,Callaway,Chrome Tour,4,"3,810","1,625","15,240","6,498"
INV40184,19-Jan-25,2025,Ehsan Malik,Defence Raya Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"99,560","46,168","99,560","46,168"
INV40185,19-Jan-25,2025,Shahbaz Khan,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,470","3,557","37,350","17,787"
INV40186,20-Jan-25,2025,Shahbaz Khan,Airmen Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,430","3,557","29,720","14,230"
INV40187,20-Jan-25,2025,Qasim Jafri,Rumanza Golf & Country Club,Multan,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"84,830","27,088","169,660","54,175"
INV40188,20-Jan-25,2025,Nadia Hussain,Gujranwala Golf & Country Club,Gujranwala,Bags,Callaway,Elyte Fairway C Stand Bag,3,"81,650","41,198","244,950","123,593"
INV40189,20-Jan-25,2025,Omais Farooqi,Margalla Greens Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"94,190","45,011","94,190","45,011"
INV40190,20-Jan-25,2025,Qasim Jafri,Arabian Sea Country Club,Karachi,Balls,Callaway,Chrome Tour,3,"4,390","1,625","13,170","4,874"
INV40191,20-Jan-25,2025,Nadia Hussain,Rawalpindi Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,3,"94,580","41,198","283,740","123,593"
INV40192,20-Jan-25,2025,Chaudhry Kamil,Lahore Garrison Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"82,680","27,088","165,360","54,175"
INV40193,20-Jan-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,1,"95,290","41,198","95,290","41,198"
INV40194,20-Jan-25,2025,Ehsan Malik,Arabian Sea Country Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,2,"43,800","18,235","87,600","36,470"
INV40195,20-Jan-25,2025,Dania Ahmed,Rumanza Golf & Country Club,Multan,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,540","3,557","7,540","3,557"
INV40196,20-Jan-25,2025,Javeria Abbasi,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,5,"4,280","1,476","21,400","7,380"
INV40197,20-Jan-25,2025,Laiba Khan,Gujranwala Golf & Country Club,Gujranwala,Balls,Callaway,Chrome Tour,3,"4,190","1,625","12,570","4,874"
INV40198,20-Jan-25,2025,Hina Sheikh,Margalla Greens Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,460","3,557","29,840","14,230"
INV40199,20-Jan-25,2025,Imran Khan,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"97,940","45,011","97,940","45,011"
INV40200,21-Jan-25,2025,Javeria Abbasi,Karachi Golf Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"98,960","46,168","197,920","92,337"
INV40201,21-Jan-25,2025,Mohammad Aslam,SRC Golf Club,Hyderabad,Balls,Callaway,Chrome Tour,1,"4,380","1,625","4,380","1,625"
INV40202,21-Jan-25,2025,Kamran Ali,Airmen Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"95,020","45,011","95,020","45,011"
INV40203,21-Jan-25,2025,Kamran Ali,Lahore Garrison Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,360","3,557","14,720","7,115"
INV40204,21-Jan-25,2025,Fatima Raza,SRC Golf Club,Hyderabad,Irons,Titleist,T150 Black,2,"62,860","22,838","125,720","45,677"
INV40205,21-Jan-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"103,980","46,168","207,960","92,337"
INV40206,21-Jan-25,2025,Rabia Butt,Defence Raya Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"99,950","45,011","99,950","45,011"
INV40207,21-Jan-25,2025,Bisma Siddiqui,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,3,"4,440","1,476","13,320","4,428"
INV40208,21-Jan-25,2025,Ali Khan,Multan Golf Club,Multan,Irons,Callaway,Elyte X Irons,2,"93,120","48,006","186,240","96,012"
INV40209,21-Jan-25,2025,Kamran Ali,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"82,680","27,088","82,680","27,088"
INV40210,21-Jan-25,2025,Nadia Hussain,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,5,"4,810","1,733","24,050","8,664"
INV40211,22-Jan-25,2025,Kamran Ali,Rawalpindi Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,290","3,557","29,160","14,230"
INV40212,22-Jan-25,2025,Qasim Jafri,Airmen Golf Club,Karachi,Irons,Titleist,T150 Black,1,"59,020","22,838","59,020","22,838"
INV40213,22-Jan-25,2025,Mohammad Aslam,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,2,"39,770","18,235","79,540","36,470"
INV40214,22-Jan-25,2025,Ali Khan,Islamabad Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,500","3,557","30,000","14,230"
INV40215,22-Jan-25,2025,Chaudhry Kamil,Arabian Sea Country Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"82,220","27,088","164,440","54,175"
INV40216,22-Jan-25,2025,Dania Ahmed,Lahore Gymkhana Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"74,360","27,088","148,720","54,175"
INV40217,22-Jan-25,2025,Ehsan Malik,DHA Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,350","3,557","14,700","7,115"
INV40218,22-Jan-25,2025,Qasim Jafri,Rawalpindi Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,2,"4,590","1,476","9,180","2,952"
INV40219,22-Jan-25,2025,Dania Ahmed,DHA Golf Club,Karachi,Balls,Titleist,Titleist Velocity,2,"5,460","1,733","10,920","3,466"
INV40220,22-Jan-25,2025,Gulraiz Ansari,Defence Raya Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,420","3,557","29,680","14,230"
INV40221,22-Jan-25,2025,Kamran Ali,Margalla Greens Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,2,"95,170","41,198","190,340","82,396"
INV40222,22-Jan-25,2025,Ehsan Malik,Multan Golf Club,Multan,Irons,Titleist,T150 Black,1,"60,290","22,838","60,290","22,838"
INV40223,23-Jan-25,2025,Laiba Khan,Multan Golf Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,2,"90,710","41,198","181,420","82,396"
INV40224,23-Jan-25,2025,Ali Khan,Multan Golf Club,Multan,Bags,Callaway,Elyte Fairway C Stand Bag,3,"89,060","41,198","267,180","123,593"
INV40225,23-Jan-25,2025,Hina Sheikh,Margalla Greens Golf Club,Islamabad,Bags,Wilson,Talus Stand Bag,1,"63,780","23,936","63,780","23,936"
INV40226,23-Jan-25,2025,Dania Ahmed,Rawalpindi Golf Club,Islamabad,Balls,Titleist,Titleist Velocity,5,"4,780","1,733","23,900","8,664"
INV40227,23-Jan-25,2025,Kamran Ali,Rumanza Golf & Country Club,Multan,Irons,Titleist,T150 Black,1,"62,100","22,838","62,100","22,838"
INV40228,23-Jan-25,2025,Gulraiz Ansari,Karachi Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,5,"7,490","3,557","37,450","17,787"
INV40229,23-Jan-25,2025,Shahbaz Khan,Margalla Greens Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"97,830","45,011","195,660","90,023"
INV40230,23-Jan-25,2025,Mohammad Aslam,Karachi Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"66,070","23,936","66,070","23,936"
INV40231,23-Jan-25,2025,Dania Ahmed,Lahore Garrison Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,360","3,557","22,080","10,672"
INV40232,23-Jan-25,2025,Shahbaz Khan,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,1,"4,470","1,625","4,470","1,625"
INV40233,23-Jan-25,2025,Kamran Ali,Islamabad Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,390","3,557","14,780","7,115"
INV40234,23-Jan-25,2025,Gulraiz Ansari,Karachi Golf Club,Karachi,Irons,Callaway,Elyte X Irons,1,"98,000","48,006","98,000","48,006"
INV40235,23-Jan-25,2025,Tasneem Rizvi,Defence Raya Golf Club,Lahore,Irons,Callaway,Elyte X Irons,3,"95,860","48,006","287,580","144,018"
INV40236,24-Jan-25,2025,Nadia Hussain,Gujranwala Golf & Country Club,Gujranwala,Irons,Titleist,T150 Black,1,"61,490","22,838","61,490","22,838"
INV40237,24-Jan-25,2025,Fatima Raza,Margalla Greens Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"80,110","27,088","80,110","27,088"
INV40238,24-Jan-25,2025,Javeria Abbasi,Karachi Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,2,"38,840","18,235","77,680","36,470"
INV40239,24-Jan-25,2025,Javeria Abbasi,Airmen Golf Club,Karachi,Irons,Callaway,Elyte X Irons,2,"103,060","48,006","206,120","96,012"
INV40240,24-Jan-25,2025,Omais Farooqi,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,2,"4,330","1,476","8,660","2,952"
INV40241,24-Jan-25,2025,Ehsan Malik,DHA Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,2,"42,290","18,235","84,580","36,470"
INV40242,24-Jan-25,2025,Kamran Ali,DHA Golf Club,Karachi,Balls,Callaway,Chrome Tour,5,"4,020","1,625","20,100","8,123"
INV40243,24-Jan-25,2025,Chaudhry Kamil,Islamabad Golf Club,Islamabad,Irons,Titleist,T150 Black,1,"63,880","22,838","63,880","22,838"
INV40244,24-Jan-25,2025,Kamran Ali,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,5,"3,770","1,625","18,850","8,123"
INV40245,24-Jan-25,2025,Perveen Akhtar,Gujranwala Golf & Country Club,Gujranwala,Bags,Wilson,Talus Stand Bag,1,"69,460","23,936","69,460","23,936"
INV40246,24-Jan-25,2025,Ali Khan,Defence Raya Golf Club,Lahore,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,260","3,557","7,260","3,557"
INV40247,25-Jan-25,2025,Perveen Akhtar,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,2,"43,680","18,235","87,360","36,470"
INV40248,25-Jan-25,2025,Kamran Ali,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,1,"101,480","48,006","101,480","48,006"
INV40249,25-Jan-25,2025,Javeria Abbasi,SRC Golf Club,Hyderabad,Irons,Callaway,Elyte X Irons,2,"95,290","48,006","190,580","96,012"
INV40250,25-Jan-25,2025,Imran Khan,Airmen Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"39,670","18,235","39,670","18,235"
INV40251,25-Jan-25,2025,Rabia Butt,Arabian Sea Country Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"104,610","46,168","104,610","46,168"
INV40252,25-Jan-25,2025,Bisma Siddiqui,Karachi Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"68,640","23,936","68,640","23,936"
INV40253,25-Jan-25,2025,Nadia Hussain,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,1,"4,230","1,625","4,230","1,625"
INV40254,25-Jan-25,2025,Chaudhry Kamil,DHA Golf Club,Karachi,Irons,Wilson,DYNAPWR Steel Irons,1,"41,740","18,235","41,740","18,235"
INV40255,25-Jan-25,2025,Hina Sheikh,Lahore Gymkhana Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,3,"85,520","41,198","256,560","123,593"
INV40256,25-Jan-25,2025,Bisma Siddiqui,Rumanza Golf & Country Club,Multan,Balls,Titleist,Titleist Velocity,1,"5,260","1,733","5,260","1,733"
INV40257,26-Jan-25,2025,Laiba Khan,Karachi Golf Club,Karachi,Balls,Titleist,Titleist Velocity,3,"5,150","1,733","15,450","5,198"
INV40258,26-Jan-25,2025,Imran Khan,SRC Golf Club,Hyderabad,Irons,Wilson,DYNAPWR Steel Irons,1,"39,950","18,235","39,950","18,235"
INV40259,26-Jan-25,2025,Perveen Akhtar,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"67,160","23,936","67,160","23,936"
INV40260,26-Jan-25,2025,Nadia Hussain,DHA Golf Club,Karachi,Balls,Titleist,Titleist Velocity,4,"5,330","1,733","21,320","6,931"
INV40261,26-Jan-25,2025,Chaudhry Kamil,Lahore Gymkhana Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,3,"82,480","41,198","247,440","123,593"
INV40262,26-Jan-25,2025,Ali Khan,Arabian Sea Country Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,1,"82,860","41,198","82,860","41,198"
INV40263,26-Jan-25,2025,Mohammad Aslam,Islamabad Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"95,510","46,168","191,020","92,337"
INV40264,26-Jan-25,2025,Kamran Ali,Islamabad Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"97,540","46,168","97,540","46,168"
INV40265,26-Jan-25,2025,Chaudhry Kamil,Karachi Golf Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,1,"94,800","41,198","94,800","41,198"
INV40266,26-Jan-25,2025,Omais Farooqi,Lahore Garrison Golf Club,Lahore,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"103,800","46,168","207,600","92,337"
INV40267,26-Jan-25,2025,Chaudhry Kamil,Lahore Garrison Golf Club,Lahore,Bags,Callaway,Elyte Fairway C Stand Bag,3,"85,740","41,198","257,220","123,593"
INV40268,27-Jan-25,2025,Qasim Jafri,Arabian Sea Country Club,Karachi,Balls,Titleist,Titleist Velocity,2,"4,690","1,733","9,380","3,466"
INV40269,27-Jan-25,2025,Javeria Abbasi,Lahore Gymkhana Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"96,150","45,011","192,300","90,023"
INV40270,27-Jan-25,2025,Omais Farooqi,Karachi Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"76,810","27,088","153,620","54,175"
INV40271,27-Jan-25,2025,Perveen Akhtar,Gujranwala Golf & Country Club,Gujranwala,Bags,Callaway,Elyte Fairway C Stand Bag,1,"92,980","41,198","92,980","41,198"
INV40272,27-Jan-25,2025,Bisma Siddiqui,Margalla Greens Golf Club,Islamabad,Balls,Dunlop,Triad Golf Balls,1,"4,140","1,476","4,140","1,476"
INV40273,27-Jan-25,2025,Chaudhry Kamil,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,2,"37,590","18,235","75,180","36,470"
INV40274,27-Jan-25,2025,Ali Khan,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,2,"4,620","1,476","9,240","2,952"
INV40275,27-Jan-25,2025,Imran Khan,Lahore Garrison Golf Club,Lahore,Irons,Titleist,T150 Black,2,"62,740","22,838","125,480","45,677"
INV40276,28-Jan-25,2025,Shahbaz Khan,Margalla Greens Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"104,470","46,168","208,940","92,337"
INV40277,28-Jan-25,2025,Shahbaz Khan,Multan Golf Club,Multan,Balls,Callaway,Chrome Tour,4,"4,400","1,625","17,600","6,498"
INV40278,28-Jan-25,2025,Dania Ahmed,Margalla Greens Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,4,"7,440","3,557","29,760","14,230"
INV40279,28-Jan-25,2025,Ehsan Malik,Islamabad Golf Club,Islamabad,Irons,Callaway,Elyte X Irons,3,"104,730","48,006","314,190","144,018"
INV40280,28-Jan-25,2025,Mohammad Aslam,Multan Golf Club,Multan,Bags,Wilson,Talus Stand Bag,1,"66,620","23,936","66,620","23,936"
INV40281,28-Jan-25,2025,Ali Khan,SRC Golf Club,Hyderabad,Balls,Dunlop,Triad Golf Balls,1,"4,150","1,476","4,150","1,476"
INV40282,28-Jan-25,2025,Javeria Abbasi,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,1,"97,370","45,011","97,370","45,011"
INV40283,28-Jan-25,2025,Kamran Ali,Defence Raya Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"83,530","27,088","83,530","27,088"
INV40284,28-Jan-25,2025,Chaudhry Kamil,Karachi Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,610","3,557","22,830","10,672"
INV40285,28-Jan-25,2025,Perveen Akhtar,Rawalpindi Golf Club,Islamabad,Irons,Titleist,T150 Black,2,"61,390","22,838","122,780","45,677"
INV40286,28-Jan-25,2025,Kamran Ali,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,1,"43,610","18,235","43,610","18,235"
INV40287,28-Jan-25,2025,Nadia Hussain,Margalla Greens Golf Club,Islamabad,Bags,Callaway,Elyte Fairway C Stand Bag,3,"84,320","41,198","252,960","123,593"
INV40288,28-Jan-25,2025,Laiba Khan,Gujranwala Golf & Country Club,Gujranwala,Balls,Dunlop,Triad Golf Balls,4,"4,180","1,476","16,720","5,904"
INV40289,28-Jan-25,2025,Javeria Abbasi,DHA Golf Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"67,300","23,936","67,300","23,936"
INV40290,29-Jan-25,2025,Javeria Abbasi,DHA Golf Club,Karachi,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"100,930","45,011","201,860","90,023"
INV40291,29-Jan-25,2025,Dania Ahmed,Defence Raya Golf Club,Lahore,Bags,Tigerline Golf,Precision X Staff Cart Bag,1,"85,300","27,088","85,300","27,088"
INV40292,29-Jan-25,2025,Dania Ahmed,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,1,"41,440","18,235","41,440","18,235"
INV40293,29-Jan-25,2025,Dania Ahmed,Margalla Greens Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,3,"7,610","3,557","22,830","10,672"
INV40294,29-Jan-25,2025,Qasim Jafri,Airmen Golf Club,Karachi,Balls,Tigerline Golf,Tigerline TOUR MAX DT,2,"7,280","3,557","14,560","7,115"
INV40295,29-Jan-25,2025,Chaudhry Kamil,Karachi Golf Club,Karachi,Balls,Titleist,Titleist Velocity,1,"5,010","1,733","5,010","1,733"
INV40296,29-Jan-25,2025,Omais Farooqi,Lahore Garrison Golf Club,Lahore,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"92,760","45,011","185,520","90,023"
INV40297,29-Jan-25,2025,Chaudhry Kamil,Arabian Sea Country Club,Karachi,Irons,Titleist,T150 Black,2,"61,310","22,838","122,620","45,677"
INV40298,29-Jan-25,2025,Gulraiz Ansari,SRC Golf Club,Hyderabad,Balls,Titleist,Titleist Velocity,3,"5,320","1,733","15,960","5,198"
INV40299,30-Jan-25,2025,Dania Ahmed,Margalla Greens Golf Club,Islamabad,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"84,510","27,088","169,020","54,175"
INV40300,30-Jan-25,2025,Imran Khan,Arabian Sea Country Club,Karachi,Irons,Tigerline Golf,Tigerline CBX Cavity Back,2,"98,430","46,168","196,860","92,337"
INV40301,30-Jan-25,2025,Qasim Jafri,Karachi Golf Club,Karachi,Balls,Callaway,Chrome Tour,1,"4,310","1,625","4,310","1,625"
INV40302,30-Jan-25,2025,Nadia Hussain,Lahore Garrison Golf Club,Lahore,Balls,Dunlop,Triad Golf Balls,2,"4,440","1,476","8,880","2,952"
INV40303,30-Jan-25,2025,Mohammad Aslam,Rawalpindi Golf Club,Islamabad,Balls,Callaway,Chrome Tour,4,"4,500","1,625","18,000","6,498"
INV40304,30-Jan-25,2025,Fatima Raza,Islamabad Golf Club,Islamabad,Balls,Tigerline Golf,Tigerline TOUR MAX DT,1,"7,580","3,557","7,580","3,557"
INV40305,30-Jan-25,2025,Kamran Ali,Airmen Golf Club,Karachi,Bags,Tigerline Golf,Precision X Staff Cart Bag,2,"83,830","27,088","167,660","54,175"
INV40306,30-Jan-25,2025,Rabia Butt,Margalla Greens Golf Club,Islamabad,Irons,Tigerline Golf,Tigerline CBX Cavity Back,1,"87,510","46,168","87,510","46,168"
INV40307,30-Jan-25,2025,Chaudhry Kamil,DHA Golf Club,Karachi,Irons,Callaway,Elyte X Irons,3,"97,230","48,006","291,690","144,018"
INV40308,30-Jan-25,2025,Hina Sheikh,Arabian Sea Country Club,Karachi,Bags,Wilson,Talus Stand Bag,1,"67,300","23,936","67,300","23,936"
INV40309,30-Jan-25,2025,Gulraiz Ansari,DHA Golf Club,Karachi,Balls,Callaway,Chrome Tour,2,"4,480","1,625","8,960","3,249"
INV40310,31-Jan-25,2025,Bisma Siddiqui,SRC Golf Club,Hyderabad,Irons,Callaway,Elyte X Irons,2,"89,690","48,006","179,380","96,012"
INV40311,31-Jan-25,2025,Imran Khan,Defence Raya Golf Club,Lahore,Balls,Callaway,Chrome Tour,4,"3,870","1,625","15,480","6,498"
INV40312,31-Jan-25,2025,Perveen Akhtar,Airmen Golf Club,Karachi,Balls,Titleist,Titleist Velocity,3,"5,290","1,733","15,870","5,198"
INV40313,31-Jan-25,2025,Nadia Hussain,Multan Golf Club,Multan,Balls,Dunlop,Triad Golf Balls,3,"4,180","1,476","12,540","4,428"
INV40314,31-Jan-25,2025,Ehsan Malik,Karachi Golf Club,Karachi,Balls,Titleist,Titleist Velocity,5,"5,260","1,733","26,300","8,664"
INV40315,31-Jan-25,2025,Bisma Siddiqui,Arabian Sea Country Club,Karachi,Bags,Callaway,Elyte Fairway C Stand Bag,2,"88,030","41,198","176,060","82,396"
INV40316,31-Jan-25,2025,Mohammad Aslam,Islamabad Golf Club,Islamabad,Irons,Wilson,DYNAPWR Steel Irons,1,"41,790","18,235","41,790","18,235"
INV40317,01-Feb-25,2025,Ali Khan,Lahore Gymkhana Golf Club,Lahore,Irons,Wilson,DYNAPWR Steel Irons,1,"39,410","18,235","39,410","18,235"
INV40318,01-Feb-25,2025,Qasim Jafri,Islamabad Golf Club,Islamabad,Bags,Dunlop,XXIO Lightweight Caddy Bag,2,"98,090","45,011","196,180","90,023"
INV40319,01-Feb-25,2025,Shahbaz Khan,SRC Golf Club,Hyderabad,Irons,Callaway,Elyte X Irons,2,"89,340","48,006","178,680","96,012"
INV40320,01-Feb-25,2025,Perveen Akhtar,Lahore Garrison Golf Club,Lahore,Bags,Wilson,Talus Stand Bag,1,"66,530","23,936","66,530","23,936"
INV40321,01-Feb-25,2025,Bisma Siddiqui,Gujranwala Golf & Country Club,Gujranwala,Irons,Wilson,DYNAPWR Steel Irons,2,"39,150","18,235","78,300","36,470"
